,Date,day,month,year,Confirmed,Deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,geo_level,Confirmed_moving_average,Deaths_moving_average,Peak_confirmed,Peak_deaths,Last_avg_obs_confirmed,Last_avg_obs_deaths,Progress_to_zero_confirmed,Progress_to_zero_deaths
8226,2020-04-02,2,4,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.71,0.0,,,,,,
8227,2020-04-01,1,4,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.71,0.0,,,,,,
8228,2020-03-31,31,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.71,0.0,,,,,,
8229,2020-03-30,30,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,1.14,0.0,,,,,,
8230,2020-03-29,29,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,1.14,0.0,,,,,,
8231,2020-03-28,28,3,2020,3,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.71,0.0,,,,,,
8232,2020-03-27,27,3,2020,2,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.43,0.0,,,,,,
8233,2020-03-26,26,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.43,0.0,,,,,,
8234,2020-03-25,25,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.43,0.0,,,,,,
8235,2020-03-24,24,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.43,0.0,,,,,,
8236,2020-03-23,23,3,2020,3,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.0,0.0,,,,,,
8237,2020-03-22,22,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,0.14,0.0,,,,,,
8238,2020-03-21,21,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,,,,,,,,
8239,2020-03-20,20,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,,,,,,,,
8240,2020-03-19,19,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,,,,,,,,
8241,2020-03-18,18,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,,,,,,,,
8242,2020-03-17,17,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,,,,,,,,
8243,2020-03-16,16,3,2020,0,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,,,,,,,,
8244,2020-03-15,15,3,2020,1,0,Eswatini,SZ,SWZ,1148133.0,Africa,Country,,,,,,,,
8245,2020-06-30,30,6,2020,157,5,Ethiopia,ET,ETH,112078727.0,Africa,Country,165.29,3.43,195.0,5.0,165.29,3.43,0.15,0.31
8246,2020-06-29,29,6,2020,119,4,Ethiopia,ET,ETH,112078727.0,Africa,Country,157.29,3.14,,,,,,
8247,2020-06-28,28,6,2020,145,5,Ethiopia,ET,ETH,112078727.0,Africa,Country,193.57,2.43,,,,,,
8248,2020-06-27,27,6,2020,250,8,Ethiopia,ET,ETH,112078727.0,Africa,Country,174.43,2.29,,,,,,
8249,2020-06-26,26,6,2020,141,3,Ethiopia,ET,ETH,112078727.0,Africa,Country,182.14,2.14,,,,,,
8250,2020-06-25,25,6,2020,186,3,Ethiopia,ET,ETH,112078727.0,Africa,Country,174.0,2.0,,,,,,
8251,2020-06-24,24,6,2020,185,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,163.14,2.14,,,,,,
8252,2020-06-23,23,6,2020,131,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,169.57,2.43,,,,,,
8253,2020-06-22,22,6,2020,63,2,Ethiopia,ET,ETH,112078727.0,Africa,Country,186.14,2.43,,,,,,
8254,2020-06-21,21,6,2020,399,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,165.0,3.57,,,,,,
8255,2020-06-20,20,6,2020,116,7,Ethiopia,ET,ETH,112078727.0,Africa,Country,183.43,3.57,,,,,,
8256,2020-06-19,19,6,2020,195,2,Ethiopia,ET,ETH,112078727.0,Africa,Country,179.0,4.0,,,,,,
8257,2020-06-18,18,6,2020,129,2,Ethiopia,ET,ETH,112078727.0,Africa,Country,184.86,4.14,,,,,,
8258,2020-06-17,17,6,2020,109,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,195.0,4.71,,,,,,
8259,2020-06-16,16,6,2020,176,3,Ethiopia,ET,ETH,112078727.0,Africa,Country,189.29,4.29,,,,,,
8260,2020-06-15,15,6,2020,179,2,Ethiopia,ET,ETH,112078727.0,Africa,Country,176.0,5.0,,,,,,
8261,2020-06-14,14,6,2020,251,8,Ethiopia,ET,ETH,112078727.0,Africa,Country,158.57,4.0,,,,,,
8262,2020-06-13,13,6,2020,245,7,Ethiopia,ET,ETH,112078727.0,Africa,Country,147.71,3.14,,,,,,
8263,2020-06-12,12,6,2020,164,5,Ethiopia,ET,ETH,112078727.0,Africa,Country,145.71,2.57,,,,,,
8264,2020-06-11,11,6,2020,170,3,Ethiopia,ET,ETH,112078727.0,Africa,Country,141.71,2.57,,,,,,
8265,2020-06-10,10,6,2020,180,5,Ethiopia,ET,ETH,112078727.0,Africa,Country,128.43,2.14,,,,,,
8266,2020-06-09,9,6,2020,136,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,121.14,2.29,,,,,,
8267,2020-06-08,8,6,2020,86,7,Ethiopia,ET,ETH,112078727.0,Africa,Country,124.43,1.71,,,,,,
8268,2020-06-07,7,6,2020,129,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,119.57,1.57,,,,,,
8269,2020-06-06,6,6,2020,169,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,115.0,1.57,,,,,,
8270,2020-06-05,5,6,2020,150,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,107.86,1.57,,,,,,
8271,2020-06-04,4,6,2020,142,3,Ethiopia,ET,ETH,112078727.0,Africa,Country,91.86,1.14,,,,,,
8272,2020-06-03,3,6,2020,87,2,Ethiopia,ET,ETH,112078727.0,Africa,Country,86.0,1.0,,,,,,
8273,2020-06-02,2,6,2020,85,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,84.29,0.86,,,,,,
8274,2020-06-01,1,6,2020,109,3,Ethiopia,ET,ETH,112078727.0,Africa,Country,81.29,0.43,,,,,,
8275,2020-05-31,31,5,2020,95,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,76.43,0.43,,,,,,
8276,2020-05-30,30,5,2020,137,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,61.71,0.29,,,,,,
8277,2020-05-29,29,5,2020,100,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,48.86,0.14,,,,,,
8278,2020-05-28,28,5,2020,30,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,48.0,0.14,,,,,,
8279,2020-05-27,27,5,2020,46,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,43.29,0.0,,,,,,
8280,2020-05-26,26,5,2020,73,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,37.86,0.0,,,,,,
8281,2020-05-25,25,5,2020,88,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,26.86,0.0,,,,,,
8282,2020-05-24,24,5,2020,61,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,20.86,0.0,,,,,,
8283,2020-05-23,23,5,2020,34,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,18.14,0.0,,,,,,
8284,2020-05-22,22,5,2020,10,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,18.0,0.0,,,,,,
8285,2020-05-21,21,5,2020,24,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,14.86,0.0,,,,,,
8286,2020-05-20,20,5,2020,13,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,14.57,0.0,,,,,,
8287,2020-05-19,19,5,2020,35,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,11.14,0.0,,,,,,
8288,2020-05-18,18,5,2020,11,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,13.71,0.0,,,,,,
8289,2020-05-17,17,5,2020,19,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,13.29,0.14,,,,,,
8290,2020-05-16,16,5,2020,15,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,11.57,0.14,,,,,,
8291,2020-05-15,15,5,2020,9,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,14.43,0.14,,,,,,
8292,2020-05-14,14,5,2020,2,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,16.57,0.14,,,,,,
8293,2020-05-13,13,5,2020,11,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,15.71,0.29,,,,,,
8294,2020-05-12,12,5,2020,11,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,14.86,0.29,,,,,,
8295,2020-05-11,11,5,2020,29,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,11.0,0.29,,,,,,
8296,2020-05-10,10,5,2020,16,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,8.71,0.14,,,,,,
8297,2020-05-09,9,5,2020,3,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,8.57,0.14,,,,,,
8298,2020-05-08,8,5,2020,29,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.57,0.14,,,,,,
8299,2020-05-07,7,5,2020,17,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.71,0.14,,,,,,
8300,2020-05-06,6,5,2020,5,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.29,0.0,,,,,,
8301,2020-05-05,5,5,2020,5,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.71,0.0,,,,,,
8302,2020-05-04,4,5,2020,2,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.57,0.0,,,,,,
8303,2020-05-03,3,5,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.29,0.0,,,,,,
8304,2020-05-02,2,5,2020,2,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.14,0.0,,,,,,
8305,2020-05-01,1,5,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.0,0.0,,,,,,
8306,2020-04-30,30,4,2020,4,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.71,0.0,,,,,,
8307,2020-04-29,29,4,2020,2,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.86,0.0,,,,,,
8308,2020-04-28,28,4,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.14,0.0,,,,,,
8309,2020-04-27,27,4,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.43,0.0,,,,,,
8310,2020-04-26,26,4,2020,5,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,3.0,0.0,,,,,,
8311,2020-04-25,25,4,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,3.43,0.0,,,,,,
8312,2020-04-24,24,4,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.43,0.0,,,,,,
8313,2020-04-23,23,4,2020,2,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.57,0.0,,,,,,
8314,2020-04-22,22,4,2020,3,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,5.29,0.0,,,,,,
8315,2020-04-21,21,4,2020,3,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,5.29,0.0,,,,,,
8316,2020-04-20,20,4,2020,3,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,5.14,0.0,,,,,,
8317,2020-04-19,19,4,2020,9,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.43,0.14,,,,,,
8318,2020-04-18,18,4,2020,4,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,5.14,0.14,,,,,,
8319,2020-04-17,17,4,2020,7,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.29,0.14,,,,,,
8320,2020-04-16,16,4,2020,3,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.29,0.14,,,,,,
8321,2020-04-15,15,4,2020,8,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.29,0.14,,,,,,
8322,2020-04-14,14,4,2020,3,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.0,0.14,,,,,,
8323,2020-04-13,13,4,2020,2,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.43,0.43,,,,,,
8324,2020-04-12,12,4,2020,4,1,Ethiopia,ET,ETH,112078727.0,Africa,Country,4.29,0.29,,,,,,
8325,2020-04-11,11,4,2020,9,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,3.86,0.29,,,,,,
8326,2020-04-10,10,4,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,3.71,0.29,,,,,,
8327,2020-04-09,9,4,2020,3,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,3.86,0.29,,,,,,
8328,2020-04-08,8,4,2020,8,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,3.0,0.29,,,,,,
8329,2020-04-07,7,4,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,3.86,0.29,,,,,,
8330,2020-04-06,6,4,2020,5,2,Ethiopia,ET,ETH,112078727.0,Africa,Country,3.14,0.0,,,,,,
8331,2020-04-05,5,4,2020,3,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.71,0.0,,,,,,
8332,2020-04-04,4,4,2020,6,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.43,0.0,,,,,,
8333,2020-04-03,3,4,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.43,0.0,,,,,,
8334,2020-04-02,2,4,2020,4,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,2.0,0.0,,,,,,
8335,2020-04-01,1,4,2020,2,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.71,0.0,,,,,,
8336,2020-03-31,31,3,2020,7,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,0.71,0.0,,,,,,
8337,2020-03-30,30,3,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.0,0.0,,,,,,
8338,2020-03-29,29,3,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.0,0.0,,,,,,
8339,2020-03-28,28,3,2020,4,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,0.71,0.0,,,,,,
8340,2020-03-27,27,3,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,0.86,0.0,,,,,,
8341,2020-03-26,26,3,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,0.86,0.0,,,,,,
8342,2020-03-25,25,3,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,0.86,0.0,,,,,,
8343,2020-03-24,24,3,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.0,0.0,,,,,,
8344,2020-03-23,23,3,2020,2,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.14,0.0,,,,,,
8345,2020-03-22,22,3,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.14,0.0,,,,,,
8346,2020-03-21,21,3,2020,2,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,1.0,0.0,,,,,,
8347,2020-03-20,20,3,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,,,,,,,,
8348,2020-03-19,19,3,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,,,,,,,,
8349,2020-03-18,18,3,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,,,,,,,,
8350,2020-03-17,17,3,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,,,,,,,,
8351,2020-03-16,16,3,2020,3,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,,,,,,,,
8352,2020-03-15,15,3,2020,0,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,,,,,,,,
8353,2020-03-14,14,3,2020,1,0,Ethiopia,ET,ETH,112078727.0,Africa,Country,,,,,,,,
8354,2020-06-30,30,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,0.86,0.0,0.0,0.0,1.0,
8355,2020-06-29,29,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8356,2020-06-28,28,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8357,2020-06-27,27,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8358,2020-06-26,26,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8359,2020-06-25,25,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8360,2020-06-24,24,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8361,2020-06-23,23,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8362,2020-06-22,22,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8363,2020-06-21,21,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8364,2020-06-20,20,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8365,2020-06-19,19,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8366,2020-06-18,18,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8367,2020-06-17,17,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8368,2020-06-16,16,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8369,2020-06-15,15,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8370,2020-06-14,14,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8371,2020-06-13,13,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8372,2020-06-12,12,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8373,2020-06-11,11,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8374,2020-06-10,10,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8375,2020-06-09,9,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8376,2020-06-08,8,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8377,2020-06-07,7,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8378,2020-06-06,6,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8379,2020-06-05,5,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8380,2020-06-04,4,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8381,2020-06-03,3,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8382,2020-06-02,2,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8383,2020-06-01,1,6,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8384,2020-05-31,31,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8385,2020-05-30,30,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8386,2020-05-29,29,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8387,2020-05-28,28,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8388,2020-05-27,27,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8389,2020-05-26,26,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8390,2020-05-25,25,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8391,2020-05-24,24,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8392,2020-05-23,23,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8393,2020-05-22,22,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8394,2020-05-21,21,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8395,2020-05-20,20,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8396,2020-05-19,19,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8397,2020-05-18,18,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8398,2020-05-17,17,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8399,2020-05-16,16,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8400,2020-05-15,15,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8401,2020-05-14,14,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8402,2020-05-13,13,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8403,2020-05-12,12,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8404,2020-05-11,11,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8405,2020-05-10,10,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8406,2020-05-09,9,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8407,2020-05-08,8,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8408,2020-05-07,7,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8409,2020-05-06,6,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8410,2020-05-05,5,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8411,2020-05-04,4,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.0,0.0,,,,,,
8412,2020-05-03,3,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.14,0.0,,,,,,
8413,2020-05-02,2,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.14,0.0,,,,,,
8414,2020-05-01,1,5,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.14,0.0,,,,,,
8415,2020-04-30,30,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.14,0.0,,,,,,
8416,2020-04-29,29,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.29,0.0,,,,,,
8417,2020-04-28,28,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.29,0.0,,,,,,
8418,2020-04-27,27,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.29,0.0,,,,,,
8419,2020-04-26,26,4,2020,1,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.14,0.0,,,,,,
8420,2020-04-25,25,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.14,0.0,,,,,,
8421,2020-04-24,24,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.14,0.0,,,,,,
8422,2020-04-23,23,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.14,0.0,,,,,,
8423,2020-04-22,22,4,2020,1,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.86,0.0,,,,,,
8424,2020-04-21,21,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.86,0.0,,,,,,
8425,2020-04-20,20,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.86,0.0,,,,,,
8426,2020-04-19,19,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.86,0.0,,,,,,
8427,2020-04-18,18,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.86,0.0,,,,,,
8428,2020-04-17,17,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.86,0.0,,,,,,
8429,2020-04-16,16,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.86,0.0,,,,,,
8430,2020-04-15,15,4,2020,6,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.43,0.0,,,,,,
8431,2020-04-14,14,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.43,0.0,,,,,,
8432,2020-04-13,13,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.57,0.0,,,,,,
8433,2020-04-12,12,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.57,0.0,,,,,,
8434,2020-04-11,11,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,0.71,0.0,,,,,,
8435,2020-04-10,10,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,,,,,,,,
8436,2020-04-09,9,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,,,,,,,,
8437,2020-04-08,8,4,2020,3,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,,,,,,,,
8438,2020-04-07,7,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,,,,,,,,
8439,2020-04-06,6,4,2020,1,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,,,,,,,,
8440,2020-04-05,5,4,2020,0,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,,,,,,,,
8441,2020-04-04,4,4,2020,1,0,Falkland Islands (Malvinas),FK,FLK,3372.0,America,Country,,,,,,,,
8442,2020-06-30,30,6,2020,0,0,Faroe Islands,FO,FRO,48677.0,Europe,Country,0.0,0.0,18.86,0.0,0.0,0.0,1.0,
8443,2020-06-29,29,6,2020,0,0,Faroe Islands,FO,FRO,48677.0,Europe,Country,0.0,0.0,,,,,,
